35.0,23.1,1541333224.693582
34.9,23.1,1541333227.2094479
34.8,23.1,1541333229.230172
34.7,23.2,1541333231.74451
34.6,23.1,1541333233.759434
34.6,23.1,1541333236.265323
34.6,23.1,1541333238.27548
34.5,23.1,1541333240.788526
34.5,23.1,1541333242.796483
34.5,23.2,1541333245.312949
34.4,23.2,1541333247.318934
34.4,23.2,1541333249.832146
34.4,23.2,1541333251.847976
34.3,23.2,1541333254.358343
34.3,23.2,1541333256.3690848
34.3,23.2,1541333258.881372
34.3,23.2,1541333263.4130838
34.3,23.2,1541333265.931158
34.2,23.2,1541333267.944562
34.2,23.2,1541333270.457567
34.1,23.2,1541333272.464992
34.2,23.3,1541333274.982798
34.1,23.2,1541333276.994266
34.1,23.2,1541333279.508053
34.0,23.2,1541333281.515233
34.1,23.3,1541333284.027554
34.1,23.3,1541333286.0371578
34.1,23.3,1541333288.5526762
34.1,23.3,1541333290.569199
34.1,23.3,1541333293.081386
34.1,23.3,1541333295.092848
34.1,23.3,1541333297.609678
34.1,23.3,1541333299.621936
34.0,23.3,1541333302.137343
34.0,23.3,1541333304.1528552
34.5,23.3,1541333306.6669362
0.4,23.3,1541333309.179043
34.3,23.3,1541333311.188294
34.3,23.3,1541333313.707679
34.3,23.3,1541333315.7229419
34.2,23.3,1541333318.238869
34.2,23.3,1541333320.2485518
34.2,23.3,1541333322.765497
34.1,23.3,1541333324.783648
34.1,23.3,1541333327.301006
34.1,23.4,1541333329.311893
34.1,23.3,1541333331.8180962
34.1,23.3,1541333333.8283572
34.1,23.4,1541333336.3429298
34.1,23.3,1541333338.3585
34.1,23.3,1541333340.8784971
34.1,23.4,1541333342.889845
34.1,23.4,1541333345.39749
34.1,23.4,1541333347.408627
34.1,23.4,1541333349.920869
34.1,23.4,1541333351.9356549
34.1,23.4,1541333354.449879
34.0,23.4,1541333356.965607
34.0,23.4,1541333358.9821792
34.0,23.4,1541333361.494712
34.0,23.4,1541333363.5090718
34.0,23.4,1541333366.01984
34.0,23.4,1541333368.034532
33.9,23.4,1541333370.553008
33.9,23.4,1541333372.56285
33.9,23.4,1541333375.0782888
33.9,23.4,1541333377.088829
33.9,23.4,1541333379.601622
33.9,23.4,1541333381.6094358
33.8,23.4,1541333384.125744
33.8,23.4,1541333386.135786
33.8,23.4,1541333388.650944
33.8,23.4,1541333390.661917
33.8,23.4,1541333393.179292
33.8,23.4,1541333395.1923351
33.8,23.5,1541333397.703027
34.3,23.4,1541333402.227846
34.2,23.4,1541333404.738822
34.1,23.5,1541333406.753452
34.0,23.4,1541333409.2706912
34.0,23.5,1541333411.280951
33.9,23.4,1541333413.796627
33.9,23.4,1541333415.811147
33.8,23.4,1541333418.32124
33.9,23.5,1541333420.33112
33.8,23.4,1541333422.838469
33.8,23.4,1541333424.845459
33.9,23.5,1541333427.360893
33.9,23.5,1541333429.3752909
33.9,23.5,1541333431.885956
33.8,23.4,1541333433.8999648
33.8,23.4,1541333436.418217
33.8,23.4,1541333438.4332428
33.8,23.4,1541333440.952183
33.8,23.4,1541333442.9638011
33.8,23.4,1541333445.4818041
33.8,23.4,1541333447.999709
33.8,23.4,1541333450.013675
33.8,23.4,1541333452.531779
33.8,23.4,1541333454.545824
33.8,23.4,1541333457.062727
33.8,23.4,1541333459.08024
33.8,23.4,1541333461.595223
33.8,23.4,1541333463.6007419
33.8,23.4,1541333466.113547
33.8,23.4,1541333468.123443
33.8,23.4,1541333470.635905
33.8,23.4,1541333472.649385
33.9,23.4,1541333475.166177
33.9,23.4,1541333477.1795342
33.9,23.4,1541333479.689056
33.9,23.4,1541333481.702743
33.9,23.4,1541333484.216344
33.9,23.4,1541333486.230808
33.9,23.4,1541333488.752506
34.0,23.4,1541333490.766807
34.0,23.4,1541333493.2767591
34.0,23.4,1541333495.791988
34.0,23.4,1541333497.804825
34.1,23.4,1541333500.3231602
34.1,23.4,1541333502.336294
34.5,23.4,1541333504.8468091
34.7,23.4,1541333506.853313
34.8,23.4,1541333509.368413
34.7,23.4,1541333511.377648
34.6,23.4,1541333513.8928971
34.6,23.4,1541333515.902804
34.6,23.4,1541333518.118863
34.5,23.4,1541333520.627268
34.5,23.4,1541333522.640311
34.5,23.4,1541333525.157171
34.4,23.4,1541333527.171019
34.4,23.4,1541333529.6864069
34.4,23.4,1541333532.200216
34.3,23.4,1541333534.207743
34.3,23.4,1541333536.72211
34.3,23.4,1541333538.732198
34.3,23.4,1541333541.245424
34.3,23.4,1541333543.260889
34.3,23.4,1541333545.7803252
34.2,23.4,1541333547.789936
34.2,23.4,1541333550.304787
34.2,23.4,1541333552.3151412
34.2,23.4,1541333554.826997
34.2,23.4,1541333556.8377721
34.2,23.4,1541333559.355031
34.3,23.4,1541333561.363891
34.3,23.4,1541333563.8777442
34.3,23.4,1541333565.885621
34.2,23.4,1541333568.398449
34.2,23.4,1541333570.412863
34.2,23.4,1541333572.926555
34.2,23.4,1541333575.442413
34.3,23.4,1541333577.455891
34.3,23.4,1541333579.967923
34.3,23.4,1541333581.9837482
34.3,23.4,1541333584.495611
34.3,23.4,1541333586.5016189
34.4,23.4,1541333589.01602
34.4,23.4,1541333591.025662
34.3,23.4,1541333593.541944
34.4,23.4,1541333595.5515258
34.3,23.4,1541333598.0575402
34.3,23.4,1541333600.072675
34.3,23.4,1541333602.584322
34.3,23.4,1541333604.5968199
34.3,23.4,1541333607.105133
34.3,23.4,1541333609.116126
34.3,23.4,1541333611.635144
34.3,23.4,1541333613.644165
34.3,23.4,1541333616.163667
34.2,23.4,1541333618.677797
34.2,23.4,1541333620.688108
34.2,23.4,1541333623.201746
34.2,23.4,1541333625.216306
34.1,23.4,1541333627.732778
34.0,23.4,1541333629.7467709
34.0,23.4,1541333632.260214
33.9,23.4,1541333634.2701042
34.0,23.5,1541333636.782397
34.0,23.5,1541333638.790061
33.9,23.5,1541333641.305311
33.8,23.4,1541333643.321154
33.8,23.4,1541333645.837046
33.9,23.5,1541333647.849656
33.9,23.5,1541333650.364484
33.8,23.4,1541333652.376765
33.9,23.4,1541333654.8874838
34.0,23.5,1541333656.899436
34.0,23.5,1541333659.413716
0.0,23.5,1541333661.924012
34.1,23.5,1541333663.935724
34.1,23.5,1541333666.4548008
34.1,23.5,1541333668.468042
34.1,23.5,1541333670.981643
34.1,23.5,1541333672.993066
34.1,23.5,1541333675.5079
34.1,23.5,1541333677.521767
34.2,23.5,1541333680.0389602
34.2,23.5,1541333682.055894
34.2,23.5,1541333684.5741508
34.2,23.5,1541333686.587072
34.2,23.5,1541333689.1061492
34.2,23.5,1541333691.1205251
34.2,23.5,1541333693.633145
34.2,23.5,1541333695.6414661
34.2,23.5,1541333698.1542962
34.2,23.5,1541333700.164885
34.2,23.5,1541333702.6827579
34.2,23.5,1541333704.692731
34.2,23.5,1541333707.204906
34.3,23.5,1541333709.2198021
34.2,23.5,1541333711.734626
34.2,23.5,1541333714.254215
34.2,23.5,1541333716.2675772
34.2,23.5,1541333718.784253
34.2,23.5,1541333720.797122
34.2,23.5,1541333723.3070521
34.1,23.5,1541333725.324044
34.1,23.5,1541333727.8349068
34.1,23.5,1541333729.846194
34.0,23.5,1541333732.363893
34.0,23.5,1541333734.377834
34.0,23.5,1541333736.885201
34.0,23.5,1541333738.893513
34.0,23.5,1541333741.4071062
34.0,23.5,1541333743.4145558
34.1,23.5,1541333745.93201
34.1,23.5,1541333747.9443278
34.1,23.5,1541333750.461526
34.1,23.5,1541333752.4720829
34.1,23.5,1541333754.9853902
34.1,23.5,1541333757.500868
34.1,23.5,1541333759.511372
34.1,23.5,1541333762.027327
34.1,23.5,1541333764.0390332
34.1,23.5,1541333766.5516238
34.1,23.5,1541333768.560609
34.1,23.5,1541333771.073436
34.1,23.5,1541333773.089491
34.1,23.5,1541333775.6082802
34.1,23.5,1541333777.622974
34.1,23.5,1541333780.140784
34.1,23.5,1541333782.1538339
34.1,23.5,1541333784.6723032
34.1,23.5,1541333786.6843011
34.1,23.5,1541333789.196154
34.1,23.5,1541333791.208847
34.1,23.5,1541333793.718295
34.2,23.6,1541333795.731675
34.2,23.5,1541333798.247016
34.3,23.6,1541333800.257057
34.6,23.5,1541333802.769572
34.8,23.6,1541333805.288419
34.8,23.5,1541333807.3019462
34.8,23.5,1541333809.818063
34.7,23.6,1541333811.8291142
34.7,23.5,1541333814.342027
34.6,23.6,1541333816.353877
34.5,23.6,1541333818.867711
34.5,23.6,1541333820.8760052
34.5,23.6,1541333823.386175
34.5,23.5,1541333825.3957021
34.6,23.5,1541333827.909112
35.0,23.6,1541333829.9236438
35.5,23.6,1541333832.4389272
35.8,23.6,1541333834.451164
35.9,23.6,1541333836.969325
36.0,23.6,1541333838.983546
36.0,23.5,1541333841.499249
36.1,23.6,1541333843.5159621
36.1,23.6,1541333846.02664
36.1,23.5,1541333848.0398211
36.1,23.6,1541333850.5569348
36.1,23.5,1541333853.072813
36.0,23.6,1541333855.082416
35.7,23.6,1541333857.5963619
35.5,23.6,1541333859.606109
35.3,23.6,1541333862.1248949
35.2,23.6,1541333864.1353312
35.1,23.6,1541333866.6501372
35.0,23.6,1541333868.659112
35.0,23.6,1541333871.1739168
35.0,23.6,1541333873.17822
35.0,23.6,1541333875.6952069
35.0,23.6,1541333877.711024
35.0,23.6,1541333880.2305548
35.1,23.6,1541333882.238903
35.4,23.6,1541333884.753254
35.5,23.6,1541333886.761386
35.6,23.6,1541333889.2805052
35.6,23.6,1541333891.295431
35.6,23.6,1541333893.814562
0.0,23.6,1541333896.326862
35.5,23.6,1541333898.336138
35.6,23.6,1541333900.848738
35.6,23.6,1541333902.865994
35.5,23.6,1541333905.384497
35.5,23.6,1541333907.4010649
35.5,23.6,1541333909.9167502
35.4,23.6,1541333911.927326
35.3,23.6,1541333914.44303
35.3,23.6,1541333916.452609
35.2,23.6,1541333918.963685
35.5,23.6,1541333920.970494
35.7,23.6,1541333923.4852831
36.0,23.6,1541333925.494071
36.1,23.6,1541333928.007563
36.2,23.6,1541333930.021281
36.2,23.6,1541333932.53558
36.2,23.6,1541333934.548404
36.1,23.6,1541333937.0658472
36.0,23.6,1541333939.0776808
36.0,23.6,1541333941.5895019
36.0,23.6,1541333944.100384
36.1,23.6,1541333946.115448
36.1,23.6,1541333948.6314082
36.2,23.6,1541333950.646118
36.3,23.7,1541333953.159762
36.3,23.7,1541333955.1744032
36.2,23.6,1541333957.69167
36.2,23.7,1541333959.703037
36.1,23.7,1541333962.218988
35.9,23.6,1541333964.2323341
36.0,23.7,1541333966.7469592
36.0,23.7,1541333968.755023
35.9,23.7,1541333971.2751381
35.8,23.7,1541333973.2865658
35.8,23.7,1541333975.799696
35.8,23.7,1541333977.810448
35.6,23.7,1541333980.3221319
35.4,23.7,1541333982.336579
35.2,23.7,1541333984.849012
35.0,23.7,1541333986.864932
35.0,23.7,1541333989.382066
34.9,23.7,1541333991.9001741
34.8,23.7,1541333993.914589
34.8,23.7,1541333996.427386
34.6,23.7,1541333998.4383318
34.5,23.7,1541334000.955743
34.4,23.7,1541334002.966434
34.3,23.7,1541334005.478745
34.2,23.7,1541334007.493974
34.2,23.7,1541334010.013553
34.2,23.7,1541334012.0274718
34.1,23.7,1541334014.5468748
33.9,23.7,1541334016.5569
33.8,23.7,1541334019.070585
33.8,23.8,1541334021.083838
33.7,23.7,1541334023.600245
33.7,23.8,1541334025.616272
33.7,23.8,1541334028.133369
33.7,23.8,1541334030.141448
33.7,23.8,1541334032.658742
33.6,23.7,1541334034.676341
33.6,23.8,1541334037.188085
33.6,23.8,1541334041.7152991
33.6,23.8,1541334044.231167
33.5,23.8,1541334046.245365
33.5,23.8,1541334048.7576609
33.5,23.8,1541334050.7750232
33.4,23.8,1541334053.280677
33.4,23.8,1541334055.289804
33.4,23.8,1541334057.801645
33.5,23.8,1541334059.821055
33.4,23.8,1541334062.345535
33.4,23.8,1541334064.3572109
33.4,23.8,1541334066.871587
33.4,23.8,1541334068.88412
33.5,23.8,1541334071.396585
33.5,23.8,1541334073.4090781
33.5,23.8,1541334075.9253702
33.5,23.8,1541334077.9350998
33.5,23.8,1541334080.4534771
33.5,23.8,1541334082.463804
33.5,23.8,1541334084.977943
33.5,23.8,1541334086.995166
33.4,23.8,1541334089.507412
33.4,23.8,1541334092.029757
33.4,23.8,1541334094.0381398
33.4,23.8,1541334096.552512
33.4,23.8,1541334098.566526
33.4,23.8,1541334101.0806358
33.4,23.8,1541334103.09429
33.5,23.8,1541334105.608806
33.5,23.8,1541334107.625458
33.5,23.8,1541334110.1417978
33.5,23.8,1541334112.15211
33.5,23.8,1541334114.6718578
33.6,23.8,1541334116.683798
33.6,23.8,1541334119.205816
33.6,23.8,1541334121.2177012
33.5,23.8,1541334123.732623
33.5,23.8,1541334125.744343
33.5,23.8,1541334128.26081
33.5,23.8,1541334130.26944
33.4,23.8,1541334132.787925
33.4,23.8,1541334134.7926452
33.4,23.8,1541334137.310207
33.4,23.8,1541334139.820349
33.7,23.9,1541334141.828822
33.6,23.8,1541334144.346785
33.8,23.9,1541334146.3570938
33.7,23.8,1541334148.878604
33.6,23.9,1541334150.8898711
33.8,23.8,1541334153.402254
33.8,23.9,1541334155.419734
33.6,23.8,1541334157.9306629
33.5,23.8,1541334159.942514
33.4,23.8,1541334162.4600441
33.4,23.8,1541334164.4746509
33.4,23.8,1541334166.983026
33.3,23.7,1541334168.9957461
33.3,23.7,1541334171.5107808
33.3,23.7,1541334173.519996
33.3,23.7,1541334176.033138
33.6,23.7,1541334178.126109
33.5,23.7,1541334180.639627
63.5,22.9,1541335382.212202
63.5,22.9,1541335384.7328079
63.4,22.9,1541335386.738699
63.5,22.9,1541335389.254173
63.6,22.9,1541335391.2644742
63.8,22.9,1541335393.78594
63.9,22.9,1541335395.7937448
64.1,22.9,1541335398.308374
64.1,22.9,1541335400.3178089
63.9,23.0,1541335402.830348
63.4,22.9,1541335407.3185449
63.4,22.9,1541335409.835505
63.3,22.9,1541335411.8461719
63.1,22.9,1541335414.359763
63.1,23.0,1541335416.371632
62.9,22.9,1541335418.889555
62.9,22.9,1541335420.9057658
63.0,22.9,1541335423.420807
63.0,22.9,1541335425.428664
62.8,22.9,1541335427.9440992
62.6,22.9,1541335429.9550238
62.3,22.9,1541335432.474168
62.0,22.9,1541335434.48529
60.4,22.9,1541335436.998498
58.2,22.9,1541335439.0115469
55.9,22.9,1541335441.5250728
53.5,22.9,1541335443.5410829
51.3,22.9,1541335446.051424
49.4,22.9,1541335448.061343
47.8,22.9,1541335450.578505
45.3,22.9,1541335455.108029
44.5,22.9,1541335457.622141
42.5,22.9,1541335464.162718
54.8,22.8,1541337304.2468019
54.5,22.8,1541337306.260656
54.2,22.8,1541337319.974829
54.3,22.8,1541337321.987975
54.3,22.8,1541337324.506999
0.4,22.8,1541337327.018972
54.4,22.8,1541337329.034205
54.3,22.8,1541337331.543972
54.3,22.8,1541337333.554372
54.1,22.8,1541337336.0637052
54.0,22.8,1541337338.0739741
53.8,22.8,1541337340.5891469
53.6,22.8,1541337342.602375
53.4,22.8,1541337345.1154501
53.3,22.8,1541337347.133429
53.2,22.8,1541337349.654023
53.2,22.8,1541337351.6694138
53.1,22.8,1541337354.182967
53.1,22.8,1541337356.19929
53.0,22.8,1541337358.715668
53.0,22.9,1541337360.724706
52.8,22.8,1541337363.239651
52.6,22.8,1541337365.253718
52.4,22.8,1541337367.772556
52.3,22.8,1541337369.786016
52.1,22.8,1541337372.2969978
52.2,22.9,1541337376.8287292
52.3,22.8,1541337379.346119
52.7,22.9,1541337381.36325
52.9,22.9,1541337383.881942
52.8,22.9,1541337385.893742
53.0,22.9,1541337388.4081001
54.7,22.9,1541337390.422289
55.2,22.9,1541337392.926764
55.0,22.9,1541337394.9358761
55.6,22.9,1541337397.447608
56.2,22.9,1541337399.4616299
57.0,22.9,1541337401.971519
57.7,22.9,1541337403.9791281
58.3,22.9,1541337406.533342
58.7,22.9,1541337408.542183
59.0,22.9,1541337411.05802
59.2,22.9,1541337413.069524
59.5,22.9,1541337415.585547
59.7,22.9,1541337417.598017
59.9,22.9,1541337420.1176279
60.1,22.9,1541337422.127388
60.2,22.9,1541337424.642257
60.4,22.9,1541337429.1702662
60.4,22.9,1541337431.680326
60.4,22.9,1541337433.696424
60.4,22.9,1541337435.9300852
60.5,22.9,1541337438.4490292
60.6,22.9,1541337440.4635189
60.8,22.9,1541337442.9798698
60.8,22.8,1541337444.988648
61.0,22.9,1541337447.497002
61.1,22.9,1541337449.5072992
61.1,22.8,1541337452.023527
61.1,22.8,1541337454.0318851
61.3,22.9,1541337456.551423
61.2,22.8,1541337458.564963
61.2,22.9,1541337461.078261
61.1,22.8,1541337463.089667
61.2,22.9,1541337465.60716
61.2,22.9,1541337470.139581
61.2,22.9,1541337472.654021
61.2,22.8,1541337474.664713
61.3,22.8,1541337477.179029
61.4,22.8,1541337479.190756
61.4,22.8,1541337481.7069702
61.4,22.8,1541337483.715266
61.4,22.8,1541337486.233026
61.3,22.8,1541337488.248787
61.3,22.8,1541337490.763076
61.3,22.8,1541337492.7690198
61.2,22.8,1541337495.289026
61.3,22.8,1541337497.3012748
61.2,22.8,1541337499.818021
61.2,22.8,1541337501.831291
61.2,22.8,1541337504.344747
61.1,22.8,1541337506.358887
61.2,22.8,1541337508.871403
61.1,22.8,1541337510.882902
61.2,22.8,1541337513.397877
61.2,22.8,1541337515.413024
61.2,22.8,1541337517.929368
61.1,22.8,1541337520.4441879
61.1,22.8,1541337522.4605389
61.0,22.8,1541337524.975785
60.9,22.8,1541337526.9895968
60.9,22.8,1541337529.503219
60.9,22.8,1541337531.5148952
60.9,22.8,1541337534.027751
60.8,22.8,1541337536.040543
60.7,22.8,1541337538.548005
60.8,22.8,1541337540.560564
60.7,22.8,1541337543.0690079
60.5,22.8,1541337545.0779939
60.4,22.8,1541337547.592362
60.4,22.8,1541337549.6034079
60.4,22.8,1541337552.122261
60.4,22.8,1541337554.133975
60.5,22.8,1541337556.6500459
60.5,22.7,1541337558.6647522
60.5,22.7,1541337561.180235
0.6,22.7,1541337563.693928
60.6,22.7,1541337565.7041779
60.7,22.8,1541337568.2203321
60.7,22.8,1541337570.230925
60.7,22.7,1541337572.74308
60.8,22.7,1541337574.753406
60.7,22.7,1541337577.2651021
60.8,22.7,1541337579.2752142
60.8,22.7,1541337581.79676
60.7,22.7,1541337583.806211
60.8,22.7,1541337586.324478
60.8,22.7,1541337588.3330822
60.7,22.7,1541337590.851419
60.7,22.7,1541337592.8676171
60.7,22.7,1541337595.384018
60.7,22.7,1541337597.398144
60.7,22.7,1541337599.915298
60.7,22.7,1541337601.928072
60.7,22.7,1541337604.442722
60.7,22.7,1541337606.45966
60.7,22.7,1541337608.973103
60.5,22.7,1541337613.500212
60.5,22.7,1541337616.015052
60.5,22.7,1541337618.026428
60.5,22.7,1541337620.538172
60.5,22.7,1541337622.551661
60.5,22.7,1541337625.0627708
60.4,22.7,1541337627.07452
60.4,22.7,1541337629.590569
60.4,22.7,1541337631.60366
60.5,22.7,1541337634.1206431
60.5,22.7,1541337636.131181
60.5,22.7,1541337638.639741
60.5,22.7,1541337640.648716
60.6,22.7,1541337643.159798
60.7,22.7,1541337645.1681018
60.5,22.6,1541337647.678571
60.7,22.7,1541337649.68866
60.8,22.7,1541337652.204349
0.9,22.7,1541337654.723514
60.9,22.7,1541337656.7312288
61.0,22.7,1541337659.240324
61.0,22.7,1541337661.24913
61.0,22.7,1541337663.762004
61.0,22.7,1541337665.778368
61.0,22.7,1541337668.292508
61.0,22.7,1541337670.302919
60.9,22.7,1541337672.82047
60.8,22.7,1541337674.835132
60.8,22.7,1541337677.353539
60.7,22.6,1541337679.363042
60.6,22.6,1541337681.874489
60.7,22.6,1541337683.887001
60.7,22.6,1541337686.396708
60.7,22.6,1541337688.408355
60.8,22.6,1541337690.927861
60.8,22.6,1541337692.939792
60.9,22.6,1541337695.4517472
61.1,22.6,1541337699.982091
61.3,22.7,1541337702.502416
61.2,22.6,1541337704.5170848
61.2,22.6,1541337707.029126
61.2,22.6,1541337709.0406668
61.2,22.6,1541337711.559534
61.3,22.6,1541337713.571546
61.3,22.6,1541337716.089459
61.4,22.6,1541337718.102793
61.5,22.6,1541337720.623866
61.5,22.6,1541337722.636894
61.5,22.6,1541337725.15237
61.4,22.6,1541337727.17101
61.3,22.6,1541337729.70095
61.3,22.6,1541337731.730054
61.3,22.6,1541337734.2575738
61.3,22.6,1541337736.281825
61.2,22.6,1541337738.8032892
61.3,22.6,1541337740.825541
61.3,22.6,1541337743.347299
61.4,22.6,1541337745.370065
61.5,22.6,1541337747.900784
61.5,22.6,1541337749.92453
61.6,22.6,1541337752.4393752
61.7,22.6,1541337754.4568582
61.8,22.5,1541337756.985627
61.8,22.6,1541337759.010758
61.8,22.6,1541337761.5350888
61.9,22.6,1541337763.5593228
61.9,22.6,1541337766.086487
61.9,22.6,1541337768.104269
61.9,22.6,1541337770.631419
61.9,22.6,1541337772.654172
61.9,22.5,1541337775.183593
61.9,22.6,1541337777.209931
61.9,22.6,1541337779.741222
61.9,22.6,1541337781.760619
62.0,22.6,1541337784.28195
62.0,22.5,1541337786.3091369
62.0,22.5,1541337788.828191
62.0,22.5,1541337790.85465
62.0,22.5,1541337793.3872159
62.1,22.5,1541337795.399609
62.0,22.5,1541337797.922931
62.1,22.5,1541337799.948201
62.0,22.5,1541337802.479703
62.0,22.5,1541337804.497805
62.0,22.5,1541337807.0312388
61.9,22.5,1541337809.059947
61.9,22.5,1541337811.585105
62.0,22.5,1541337813.615723
62.0,22.5,1541337816.1413069
62.0,22.5,1541337818.158815
62.0,22.5,1541337820.692443
61.9,22.5,1541337822.7106931
62.0,22.5,1541337825.241833
62.0,22.5,1541337827.276194
62.0,22.5,1541337829.788961
62.0,22.5,1541337831.811407
62.0,22.5,1541337834.3426628
62.0,22.5,1541337836.36836
62.0,22.5,1541337838.902805
62.0,22.5,1541337840.927957
62.0,22.5,1541337843.4621902
62.1,22.5,1541337845.4822989
62.1,22.5,1541337848.0150158
62.2,22.5,1541337850.049323
62.2,22.5,1541337852.574995
62.2,22.5,1541337854.6023738
62.3,22.5,1541337857.134919
62.3,22.5,1541337859.153598
62.4,22.5,1541337861.687387
62.4,22.5,1541337863.713695
62.5,22.5,1541337866.251668
62.6,22.5,1541337868.26626
62.6,22.5,1541337870.793801
62.7,22.5,1541337872.816849
62.7,22.5,1541337875.34925
62.6,22.5,1541337877.375655
62.7,22.5,1541337879.90784
62.8,22.5,1541337881.923449
62.8,22.5,1541337884.461376
62.8,22.5,1541337886.481893
63.0,22.5,1541337889.020056
62.9,22.4,1541337891.05131
63.2,22.5,1541337893.576236
63.2,22.5,1541337895.590278
63.4,22.5,1541337898.111923
63.4,22.5,1541337900.142126
63.5,22.5,1541337902.6661
63.5,22.5,1541337904.685794
63.5,22.5,1541337907.209535
63.5,22.4,1541337909.240004
63.6,22.5,1541337911.767925
63.6,22.4,1541337913.7895198
63.7,22.5,1541337916.314712
63.8,22.5,1541337918.326637
63.8,22.5,1541337920.860246
63.8,22.4,1541337922.869784
63.8,22.4,1541337925.3960278
63.8,22.4,1541337927.41522
63.9,22.5,1541337929.938699
64.0,22.5,1541337931.969229
64.0,22.5,1541337934.503048
63.9,22.4,1541337936.524771
64.0,22.4,1541337939.052442
64.1,22.5,1541337941.069034
64.1,22.4,1541337943.5828102
64.1,22.4,1541337945.588918
64.1,22.4,1541337948.0978281
64.1,22.4,1541337950.112064
64.2,22.4,1541337952.624015
64.2,22.4,1541337954.6315782
64.2,22.4,1541337957.1433668
64.3,22.4,1541337959.657307
64.4,22.4,1541337961.669462
64.6,22.4,1541337964.180108
64.6,22.4,1541337966.188294
64.6,22.4,1541337968.7040482
64.6,22.4,1541337970.714444
64.7,22.4,1541337973.228284
64.6,22.4,1541337975.236966
64.7,22.4,1541337977.736166
64.8,22.4,1541337979.750632
64.9,22.4,1541337982.259718
65.0,22.4,1541337984.267875
65.1,22.4,1541337986.77839
65.2,22.4,1541337988.783517
65.4,22.4,1541337991.293816
0.0,22.4,1541337993.806164
65.6,22.4,1541337995.818503
65.7,22.4,1541337998.330454
65.9,22.4,1541338000.344469
66.0,22.4,1541338002.854209
66.1,22.4,1541338004.862041
66.1,22.4,1541338007.380726
66.2,22.4,1541338009.3969762
66.3,22.4,1541338011.9161239
66.3,22.4,1541338013.928864
66.3,22.4,1541338016.444324
66.4,22.4,1541338018.457394
66.5,22.4,1541338020.9764621
66.5,22.3,1541338022.9868329
66.5,22.4,1541338025.5053592
66.5,22.4,1541338027.5168839
66.6,22.4,1541338030.0319722
66.7,22.4,1541338032.037051
66.8,22.3,1541338034.550556
